STATE/UT,DISTRICT,YEAR,lab_scal_st,lab_scal_dist,scal_yr,scal_murder,scal_attempt_murder,cal_rape,scal_kidnap,scal_dacoity,scal_robb,scal_theft,scal_hurt
TAMIL NADU,THIRUNELVELI URBAN,2004,1.123449276,1.43231229,-0.760808946,-0.650795139,-0.01861825,-0.80321971,-0.633431718,-0.5400137,-0.429539352,-0.316132442,-0.608015341
TAMIL NADU,THIRUVALLUR,2004,1.123449276,1.436617394,-0.760808946,-0.627405149,-0.591888808,-0.382454202,-0.490724651,-0.448647531,-0.468805544,-0.272471361,1.447204948
TAMIL NADU,THIRUVANNAMALAI,2004,1.123449276,1.440922499,-0.760808946,-0.39350524,-0.413977255,-0.02642185,-0.294502434,-0.448647531,-0.390273159,-0.016925619,0.24624144
TAMIL NADU,THIRUVARUR,2004,1.123449276,1.445227603,-0.760808946,-0.533845185,-0.315137504,-0.6737534,-0.562078185,-0.631379869,-0.527704833,-0.246788371,1.06475526
TAMIL NADU,THOOTHUGUDI,2004,1.123449276,1.449532707,-0.760808946,0.284804495,1.029083115,0.23251077,-0.187472134,-0.357281362,-0.272474582,0.139740615,0.053229448
TAMIL NADU,TRICHY RLY.,2004,1.123449276,1.496888856,-0.760808946,-1.095204966,-0.789568311,-0.900319442,-0.740462018,-0.5400137,-0.508071737,-0.43812664,-0.684862708
TAMIL NADU,TRICHY RURAL,2004,1.123449276,1.50119396,-0.760808946,0.261414504,-0.236065703,-0.382454202,-0.205310517,-0.357281362,-0.468805544,-0.32126904,1.02722515
TAMIL NADU,TRICHY URBAN,2004,1.123449276,1.505499065,-0.760808946,-0.791135085,-0.532584957,-0.900319442,-0.633431718,-0.357281362,-0.547337929,-0.042608608,-0.602653897
TAMIL NADU,VELLORE,2004,1.123449276,1.617431779,-0.760808946,0.308194486,-0.097690051,-0.350087625,-0.205310517,-0.631379869,-0.449172448,0.215505433,3.028830997
TAMIL NADU,VILLUPURAM,2004,1.123449276,1.638957301,-0.760808946,0.495314413,0.732563861,0.879842321,0.25848745,-0.174549024,-0.154676004,-0.022062216,0.407084767
TAMIL NADU,VIRUDHUNAGAR,2004,1.123449276,1.64756751,-0.760808946,-0.253165295,0.218597154,-0.317721047,-0.258825667,-0.5400137,-0.311740774,0.101216131,0.212285627
TRIPURA,DHALAI,2004,1.22111829,-0.901054294,-0.760808946,-0.533845185,-0.73026446,-0.41482078,-0.455047884,-0.357281362,-0.429539352,-0.484356021,-0.640184006
TRIPURA,NORTH,2004,1.22111829,0.61003735,-0.760808946,-0.487065203,-0.453513156,0.588543123,-0.205310517,-0.083182855,-0.292107678,-0.450968135,-0.531167974
TRIPURA,SOUTH,2004,1.22111829,1.294548949,-0.760808946,-0.11282535,-0.789568311,0.750376011,-0.240987284,-0.083182855,-0.331373871,-0.441979089,-0.409641904
TRIPURA,WEST,2004,1.22111829,1.699228763,-0.760808946,1.173624148,-0.552352907,0.653276278,-0.294502434,0.465014159,-0.311740774,-0.380339915,-0.415003349
UTTAR PRADESH,AGRA,2004,1.318787303,-1.723329235,-0.760808946,1.828543892,2.215160132,0.135411038,2.042325786,0.282281821,0.630647846,0.829328873,0.242667144
UTTAR PRADESH,ALIGARH,2004,1.318787303,-1.684583295,-0.760808946,3.41906327,3.5000769,0.976942053,1.542851052,1.013211173,1.612302659,0.509575659,-0.12548536
UTTAR PRADESH,ALLAHABAD,2004,1.318787303,-1.675973086,-0.760808946,2.272953718,2.116320381,-0.15588816,0.668770267,-0.083182855,0.512849268,0.220642031,-0.082593806
UTTAR PRADESH,AMBEDKAR NAGAR,2004,1.318787303,-1.65014246,-0.760808946,-0.229775304,0.119757402,-0.576653667,-0.240987284,-0.631379869,-0.017244331,-0.384192363,-0.477553531
UTTAR PRADESH,AURAIYA,2004,1.318787303,-1.572650581,-0.760808946,0.004124605,-0.01861825,-0.770853132,0.062265233,-0.448647531,-0.370640063,-0.450968135,-0.45074631
UTTAR PRADESH,AZAMGARH,2004,1.318787303,-1.551125059,-0.760808946,1.477694029,0.436044607,-0.382454202,0.097942,0.099549483,1.200007637,-0.341815431,-0.127272508
UTTAR PRADESH,BADAUN,2004,1.318787303,-1.546819954,-0.760808946,3.863473097,3.440773049,0.23251077,0.972022784,0.556380328,0.61101475,-0.186433347,-0.268457206
UTTAR PRADESH,BAGHPAT,2004,1.318787303,-1.525294432,-0.760808946,0.892944257,1.187226717,-0.54428709,-0.223148901,-0.083182855,0.080921151,-0.371350869,-0.645545451
UTTAR PRADESH,BAHRAICH,2004,1.318787303,-1.520989328,-0.760808946,-0.042655377,0.060453551,-0.382454202,-0.205310517,-0.265915193,-0.331373871,-0.361077673,-0.500786456
UTTAR PRADESH,BALLIA,2004,1.318787303,-1.50376891,-0.760808946,0.050904586,0.534884358,-0.706119977,-0.401532734,-0.357281362,-0.331373871,-0.349520328,-0.334581685
UTTAR PRADESH,BALRAMPUR,2004,1.318787303,-1.490853597,-0.760808946,-0.580625167,-0.552352907,-0.738486555,-0.615593335,-0.631379869,-0.527704833,-0.48692432,-0.615163933
UTTAR PRADESH,BANDA,2004,1.318787303,-1.486548493,-0.760808946,0.448534431,-0.176761852,-0.220621315,-0.401532734,-0.448647531,-0.252841486,-0.399602157,-0.53474227
UTTAR PRADESH,BARABANKI,2004,1.318787303,-1.456412762,-0.760808946,0.050904586,0.712795911,-0.091155005,-0.0090883,-0.357281362,-0.193942197,-0.251924969,-0.309561612
UTTAR PRADESH,BAREILLY,2004,1.318787303,-1.439192344,-0.760808946,3.910253078,3.144253795,0.426710236,1.346628835,1.835506694,1.337439311,0.259166515,0.348108881
UTTAR PRADESH,BASTI,2004,1.318787303,-1.413361718,-0.760808946,-0.299945277,-0.216297753,-0.6737534,-0.365855968,-0.631379869,-0.331373871,-0.348236178,-0.431087681
UTTAR PRADESH,BIJNOR,2004,1.318787303,-1.28851369,-0.760808946,0.916334248,0.534884358,-0.091155005,-0.133956984,-0.357281362,-0.056510523,-0.251924969,-0.616951081
UTTAR PRADESH,BULANDSHAHAR,2004,1.318787303,-1.228242229,-0.760808946,3.559403215,1.958176778,0.394343658,0.864992484,-0.357281362,0.964410482,0.004904922,-0.643758302
UTTAR PRADESH,CHANDOLI,2004,1.318787303,-1.137835036,-0.760808946,-0.557235176,-0.532584957,-0.738486555,-0.615593335,-0.448647531,-0.292107678,-0.453536434,-0.600866749
UTTAR PRADESH,CHITRAKOOT DHAM,2004,1.318787303,-1.081868679,-0.760808946,-0.510455194,-0.591888808,-0.576653667,-0.579916568,-0.5400137,-0.547337929,-0.490776768,-0.613376785
UTTAR PRADESH,DEORIA,2004,1.318787303,-0.909664503,-0.760808946,-0.066045368,0.376740756,-0.511920512,-0.223148901,-0.448647531,-0.252841486,-0.412443651,-0.481127827
UTTAR PRADESH,ETAH,2004,1.318787303,-0.771901163,-0.760808946,2.366513682,3.460541,-0.058788427,0.383356133,0.282281821,0.218352825,-0.235231026,-0.154079729
UTTAR PRADESH,ETAWAH,2004,1.318787303,-0.767596058,-0.760808946,0.565484385,0.67326001,-0.609020245,0.383356133,-0.5400137,-0.036877427,-0.376487467,-0.566910935
UTTAR PRADESH,FAIZABAD,2004,1.318787303,-0.763290954,-0.760808946,0.074294577,-0.196529802,-0.511920512,-0.401532734,-0.631379869,-0.272474582,-0.354656926,-0.431087681
UTTAR PRADESH,FATEHGARH,2004,1.318787303,-0.746070536,-0.760808946,0.986504221,0.870939513,-0.576653667,-0.026926684,-0.357281362,0.100554247,-0.420148548,-0.593718156
UTTAR PRADESH,FATEHPUR,2004,1.318787303,-0.737460327,-0.760808946,0.939724239,-0.137225951,-0.576653667,-0.383694351,-0.631379869,-0.292107678,-0.408591203,-0.393557572
UTTAR PRADESH,FIROZABAD,2004,1.318787303,-0.72023991,-0.760808946,1.78176391,1.701193425,-0.576653667,0.847154101,0.37364799,0.807345712,0.004904922,-0.053999437
UTTAR PRADESH,G.R.P.,2004,1.318787303,-0.711629701,-0.760808946,-0.744355103,-0.572120858,-0.835586287,-0.651270101,0.647746497,0.218352825,2.001757328,-0.68307556
UTTAR PRADESH,GAUTAMBUDH NAGAR,2004,1.318787303,-0.634137822,-0.760808946,0.378364458,0.376740756,-0.252987892,-0.169633751,0.282281821,0.198719728,0.537826947,-0.659842635
UTTAR PRADESH,GHAZIABAD,2004,1.318787303,-0.625527613,-0.760808946,3.348893298,2.353535784,-0.091155005,1.364467218,-0.357281362,0.709180231,1.432879118,-0.565123787
UTTAR PRADESH,GHAZIPUR,2004,1.318787303,-0.621222509,-0.760808946,0.331584477,0.258133054,-0.770853132,-0.579916568,-0.265915193,-0.076143619,-0.393181409,-0.370324647
UTTAR PRADESH,GONDA,2004,1.318787303,-0.595391882,-0.760808946,0.121074559,0.317436905,-0.447187357,-0.330179201,-0.448647531,-0.351006967,-0.36878257,-0.507935049
UTTAR PRADESH,GORAKHPUR,2004,1.318787303,-0.582476569,-0.760808946,1.197014139,0.851171563,-0.123521582,0.169295533,0.099549483,0.355784498,-0.064439149,-0.225565652
UTTAR PRADESH,HAMIRPUR,2004,1.318787303,-0.517900003,-0.760808946,0.074294577,-0.156993902,-0.511920512,-0.508563034,-0.5400137,-0.331373871,-0.452252284,-0.62767397
UTTAR PRADESH,HARDOI,2004,1.318787303,-0.496374481,-0.760808946,1.618033974,0.613956159,0.297243925,0.294164217,-0.5400137,0.120187343,-0.228810279,-0.11654962
UTTAR PRADESH,HATHRAS,2004,1.318787303,-0.483459168,-0.760808946,0.448534431,0.969779264,-0.382454202,-0.026926684,0.921845004,0.532482365,-0.230094428,-0.379260387
UTTAR PRADESH,J.P.NAGAR,2004,1.318787303,-0.388746871,-0.760808946,0.68243434,0.356972806,-0.02642185,-0.312340818,0.099549483,0.29688521,-0.380339915,-0.593718156
UTTAR PRADESH,JALAUN,2004,1.318787303,-0.315560096,-0.760808946,0.96311423,0.277901004,-0.6737534,0.133618766,-0.265915193,-0.154676004,-0.362361823,-0.681288412
UTTAR PRADESH,JAUNPUR,2004,1.318787303,-0.255288635,-0.760808946,0.14446455,0.63372411,-0.28535447,-0.348017584,-0.448647531,0.218352825,-0.317416592,-0.248798577
UTTAR PRADESH,JHANSI,2004,1.318787303,-0.233763113,-0.760808946,0.542094394,-0.196529802,-0.382454202,-0.044765067,-0.265915193,-0.193942197,-0.31998489,-0.536529418
UTTAR PRADESH,KANNAUJ,2004,1.318787303,-0.130440607,-0.760808946,0.448534431,-0.0383862,-0.738486555,-0.437209501,-0.5400137,-0.193942197,-0.434274192,-0.672352672
UTTAR PRADESH,KANPUR DEHAT,2004,1.318787303,-0.121830398,-0.760808946,-0.019265386,-0.077922101,-0.479553935,0.133618766,-0.265915193,-0.331373871,-0.341815431,-0.347091722
UTTAR PRADESH,KANPUR NAGAR,2004,1.318787303,-0.117525294,-0.760808946,2.389903672,1.681425474,-0.252987892,1.203921768,-0.174549024,0.650280942,0.681651686,0.017486486
UTTAR PRADESH,KAUSHAMBI,2004,1.318787303,-0.044338519,-0.760808946,0.42514444,-0.196529802,-0.447187357,-0.526401418,-0.357281362,-0.233208389,-0.427853445,-0.498999308
UTTAR PRADESH,KHIRI,2004,1.318787303,0.011627838,-0.760808946,1.547864001,1.523281872,0.491443391,0.615255117,-0.357281362,0.100554247,-0.073428195,0.169394073
UTTAR PRADESH,KUSHI NAGAR,2004,1.318787303,0.175221805,-0.760808946,-0.019265386,0.119757402,-0.479553935,-0.240987284,-0.5400137,-0.115409812,-0.385476513,-0.338155981
UTTAR PRADESH,LALITPUR,2004,1.318787303,0.20966264,-0.760808946,-0.720965112,-0.493049057,-0.770853132,-0.669108485,-0.631379869,-0.527704833,-0.453536434,-0.670565524
UTTAR PRADESH,LUCKNOW,2004,1.318787303,0.244103476,-0.760808946,2.951263453,1.859337027,0.588543123,2.185032852,0.465014159,1.573036466,2.403696108,-0.574059527
UTTAR PRADESH,MAHARAJGANJ,2004,1.318787303,0.282849415,-0.760808946,-0.510455194,-0.374441355,-0.641386822,-0.544239801,-0.5400137,-0.429539352,-0.472798676,-0.608015341
UTTAR PRADESH,MAHOBA,2004,1.318787303,0.295764728,-0.760808946,-0.253165295,-0.473281106,-0.706119977,-0.579916568,-0.631379869,-0.488438641,-0.48564017,-0.633035414
UTTAR PRADESH,MAINPURI,2004,1.318787303,0.300069833,-0.760808946,1.875323873,1.503513922,-0.641386822,0.133618766,0.099549483,0.355784498,-0.2968702,-0.314923056
UTTAR PRADESH,MATHURA,2004,1.318787303,0.351731086,-0.760808946,1.150234157,1.068619016,-0.123521582,-0.133956984,0.008183314,0.434316883,-0.024630515,-0.470404939
UTTAR PRADESH,MAU,2004,1.318787303,0.35603619,-0.760808946,-0.11282535,0.258133054,-0.80321971,-0.401532734,-0.5400137,-0.036877427,-0.404738755,-0.5061479
UTTAR PRADESH,MEERUT,2004,1.318787303,0.368951503,-0.760808946,4.167542978,2.729126839,0.167777615,1.703396502,1.28730968,2.299461028,1.007825648,-0.591931008
UTTAR PRADESH,MIRZAPUR,2004,1.318787303,0.386171921,-0.760808946,-0.253165295,-0.077922101,-0.511920512,-0.508563034,-0.265915193,-0.095776716,-0.420148548,-0.418577645
UTTAR PRADESH,MORADABAD,2004,1.318787303,0.403392338,-0.760808946,3.442453261,2.215160132,0.944575476,1.007699551,1.013211173,1.180374541,0.153866259,-0.59014386
UTTAR PRADESH,MUZAFFARNAGAR,2004,1.318787303,0.450748487,-0.760808946,4.822462722,2.412839635,0.523809968,0.864992484,0.099549483,1.258906926,0.20009564,-0.68307556
UTTAR PRADESH,PILIBHIT,2004,1.318787303,0.756410899,-0.760808946,0.635654358,0.376740756,0.005944728,0.222810683,0.37364799,-0.036877427,-0.310995844,-0.688437004
UTTAR PRADESH,PRATAPGARH,2004,1.318787303,0.78654663,-0.760808946,0.378364458,0.594188209,-0.317721047,-0.187472134,-0.5400137,-0.213575293,-0.295586051,-0.009320735
UTTAR PRADESH,RAIBAREILLY,2004,1.318787303,0.838207883,-0.760808946,0.635654358,0.416276656,0.459076813,0.187133916,-0.265915193,-0.056510523,-0.240367624,-0.091529547
UTTAR PRADESH,RAMPUR,2004,1.318787303,0.937225284,-0.760808946,0.635654358,0.811635662,-0.188254737,-0.044765067,-0.448647531,-0.115409812,-0.233946877,-0.658055487
UTTAR PRADESH,SAHARANPUR,2004,1.318787303,1.014717163,-0.760808946,1.080064184,1.503513922,-0.188254737,0.187133916,-0.265915193,0.355784498,0.089658786,-0.695585597
UTTAR PRADESH,SANT KABIRNAGAR,2004,1.318787303,1.062073311,-0.760808946,-0.650795139,-0.394209305,-0.706119977,-0.562078185,-0.5400137,-0.449172448,-0.458673032,-0.575846675
UTTAR PRADESH,SHAHJAHANPUR,2004,1.318787303,1.126649877,-0.760808946,2.109223782,2.472143486,0.10304446,0.847154101,0.282281821,0.375417595,-0.245504222,-0.343517425
UTTAR PRADESH,SHRAWASTI,2004,1.318787303,1.165395817,-0.760808946,-0.697575121,-0.572120858,-0.770853132,-0.579916568,-0.631379869,-0.449172448,-0.481787722,-0.54367801
UTTAR PRADESH,SIDHARTHNAGAR,2004,1.318787303,1.186921339,-0.760808946,-0.557235176,-0.572120858,-0.576653667,-0.437209501,0.190915652,-0.409906256,-0.406022904,-0.522232233
UTTAR PRADESH,SITAPUR,2004,1.318787303,1.247192801,-0.760808946,2.460073645,1.780265226,1.430074138,1.114729851,-0.448647531,0.866245001,0.067828246,-0.179099802
UTTAR PRADESH,SONBHADRA,2004,1.318787303,1.273023427,-0.760808946,-0.299945277,-0.334905454,-0.706119977,-0.472886268,-0.083182855,-0.449172448,-0.456104733,-0.522232233
UTTAR PRADESH,ST.RAVIDASNAGAR,2004,1.318787303,1.337599993,-0.760808946,-0.604015158,-0.117458001,-0.80321971,-0.651270101,0.190915652,-0.154676004,-0.441979089,-0.529380825
UTTAR PRADESH,SULTANPUR,2004,1.318787303,1.359125515,-0.760808946,0.284804495,0.732563861,-0.317721047,-0.098280217,-0.5400137,0.061288054,-0.240367624,-0.323858797
UTTAR PRADESH,UNNAO,2004,1.318787303,1.574380735,-0.760808946,1.78176391,1.305834419,0.556176546,0.36551775,-0.357281362,0.139820439,-0.328973937,-0.150505433
UTTAR PRADESH,VARANASI,2004,1.318787303,1.613126675,-0.760808946,0.775994303,0.495348458,-0.41482078,-0.116118601,-0.448647531,0.532482365,0.209084686,-0.4132162
UTTARAKHAND,ALMORA,2004,1.416456317,-1.671667982,-0.760808946,-0.861305057,-0.591888808,-0.867952865,-0.651270101,-0.631379869,-0.449172448,-0.488208469,-0.615163933
UTTARAKHAND,BAGESHWAR,2004,1.416456317,-1.529599537,-0.760808946,-1.001645002,-0.789568311,-0.738486555,-0.669108485,-0.631379869,-0.488438641,-0.515175608,-0.688437004
UTTARAKHAND,CHAMOLI,2004,1.416456317,-1.159360558,-0.760808946,-0.978255011,-0.532584957,-0.770853132,-0.615593335,-0.631379869,-0.547337929,-0.506186562,-0.659842635
UTTARAKHAND,CHAMPAWAT,2004,1.416456317,-1.155055454,-0.760808946,-0.954865021,-0.76980036,-0.835586287,-0.704785251,-0.5400137,-0.547337929,-0.512607309,-0.672352672
UTTARAKHAND,DEHRADUN,2004,1.416456317,-0.922579816,-0.760808946,-0.11282535,-0.117458001,-0.220621315,-0.080441834,-0.448647531,-0.095776716,0.024167164,-0.579420972
UTTARAKHAND,HARIDWAR,2004,1.416456317,-0.492069377,-0.760808946,0.214634522,0.495348458,0.167777615,0.222810683,0.556380328,0.237985921,-0.007936572,-0.213055616
UTTARAKHAND,NAINITAL,2004,1.416456317,0.506714844,-0.760808946,-0.089435359,-0.295369554,-0.706119977,-0.240987284,-0.265915193,-0.115409812,-0.241651774,-0.44181057
UTTARAKHAND,PAURI GARHWAL,2004,1.416456317,0.739190482,-0.760808946,-0.650795139,-0.552352907,-0.706119977,-0.562078185,-0.448647531,-0.429539352,-0.46252548,-0.582995268
UTTARAKHAND,PITHORAGARH,2004,1.416456317,0.760716004,-0.760808946,-0.978255011,-0.631424709,-0.609020245,-0.686946868,-0.448647531,-0.429539352,-0.495913366,-0.658055487
UTTARAKHAND,RUDRA PRAYAG,2004,1.416456317,0.997496745,-0.760808946,-1.001645002,-0.789568311,-0.770853132,-0.686946868,-0.631379869,-0.488438641,-0.515175608,-0.675926968
UTTARAKHAND,TEHRI GARHWAL,2004,1.416456317,1.406481663,-0.760808946,-0.837915066,-0.453513156,-0.770853132,-0.490724651,-0.631379869,-0.566971026,-0.480503573,-0.652694043
UTTARAKHAND,UDHAMSINGH NAGAR,2004,1.416456317,1.544245004,-0.760808946,0.14446455,0.080221502,-0.41482078,-0.0090883,0.556380328,0.355784498,-0.06187085,-0.431087681
UTTARAKHAND,UTTARKASHI,2004,1.416456317,1.591601153,-0.760808946,-1.001645002,-0.690728559,-0.738486555,-0.651270101,-0.631379869,-0.566971026,-0.483071871,-0.695585597
WEST BENGAL,24 PARGANAS NORTH,2004,1.514125331,-1.740549652,-0.760808946,3.044823416,0.040685601,4.796198199,2.470446986,2.292337539,0.846611905,2.297111703,-0.484702124
WEST BENGAL,24 PARGANAS SOUTH,2004,1.514125331,-1.736244548,-0.760808946,1.945493846,-0.75003241,3.048403014,1.096891468,0.556380328,0.080921151,1.527906178,-0.63660971
WEST BENGAL,ASANSOL,2004,1.514125331,-1.58126079,-0.760808946,-0.440285222,-0.690728559,-0.609020245,-0.562078185,-0.357281362,-0.429539352,-0.379055765,-0.629461118
WEST BENGAL,BANKURA,2004,1.514125331,-1.465022971,-0.760808946,-0.229775304,-0.809336261,0.685642856,-0.312340818,0.282281821,-0.154676004,-0.042608608,-0.397131868
WEST BENGAL,BIRBHUM,2004,1.514125331,-1.275598377,-0.760808946,0.097684568,-0.493049057,0.976942053,-0.187472134,-0.083182855,-0.252841486,-0.239083475,-0.432874829
WEST BENGAL,BURDWAN,2004,1.514125331,-1.215326916,-0.760808946,1.477694029,-0.611656758,2.077405688,0.25848745,0.282281821,-0.135042908,-0.032335412,-0.525806529
WEST BENGAL,COOCHBEHAR,2004,1.514125331,-1.04312274,-0.760808946,-0.627405149,-0.73026446,2.077405688,-0.0090883,-0.631379869,-0.508071737,-0.328973937,-0.509722197
WEST BENGAL,DAKSHIN DINAJPUR,2004,1.514125331,-0.978546174,-0.760808946,-0.720965112,-0.73026446,0.167777615,-0.258825667,-0.5400137,-0.508071737,-0.413727801,-0.652694043
WEST BENGAL,DARJEELING,2004,1.514125331,-0.952715547,-0.760808946,-0.089435359,-0.789568311,-0.220621315,-0.437209501,0.008183314,-0.468805544,-0.018209768,-0.423939089
WEST BENGAL,HOOGHLY,2004,1.514125331,-0.457628541,-0.760808946,0.822774285,-0.572120858,0.912208898,-0.062603451,0.465014159,0.198719728,0.305395895,-0.238075689
WEST BENGAL,HOWRAH,2004,1.514125331,-0.444713228,-0.760808946,-0.370115249,-0.73026446,-0.220621315,-0.401532734,0.465014159,-0.311740774,-0.258345717,-0.5061479
WEST BENGAL,HOWRAH CITY,2004,1.514125331,-0.440408124,-0.760808946,-0.39350524,-0.73026446,-0.41482078,-0.437209501,0.282281821,-0.135042908,-0.006652423,-0.482914975
WEST BENGAL,HOWRAH G.R.P.,2004,1.514125331,-0.436103019,-0.760808946,-0.861305057,-0.71049651,-0.867952865,-0.597754951,-0.5400137,-0.468805544,-0.169739404,-0.675926968
WEST BENGAL,JALPAIGURI,2004,1.514125331,-0.298339679,-0.760808946,1.664813956,-0.196529802,1.786106491,0.3120026,-0.083182855,-0.292107678,0.325942286,-0.329220241
WEST BENGAL,KHARAGPUR G.R.P.,2004,1.514125331,-0.009897684,-0.760808946,-0.908085039,-0.76980036,-0.900319442,-0.704785251,-0.083182855,-0.468805544,-0.375203317,-0.67413982
WEST BENGAL,KOLKATA,2004,1.514125331,0.076204404,-0.760808946,-0.229775304,0.732563861,-0.02642185,1.382305601,1.104577342,1.730101236,4.222051739,1.493670798
WEST BENGAL,MALDA,2004,1.514125331,0.312985146,-0.760808946,0.378364458,0.277901004,2.239238576,0.4190329,0.099549483,-0.233208389,-0.056734252,-0.559762343
WEST BENGAL,MURSHIDABAD,2004,1.514125331,0.446443382,-0.760808946,1.50108402,-0.670960609,5.475896327,1.507174285,0.099549483,-0.115409812,0.028019612,-0.298838723
WEST BENGAL,NADIA,2004,1.514125331,0.476579113,-0.760808946,1.220404129,-0.809336261,2.595270929,0.68660865,0.008183314,-0.292107678,0.449220634,0.196201294
WEST BENGAL,PASCHIM MIDNAPUR,2004,1.514125331,0.709054751,-0.760808946,0.799384294,0.337204855,1.494807293,0.4190329,1.744140525,0.022021862,0.038292808,-0.615163933
WEST BENGAL,PURAB MIDNAPUR,2004,1.514125331,0.816682361,-0.760808946,0.074294577,-0.611656758,0.685642856,0.222810683,-0.265915193,-0.272474582,-0.244220072,-0.638396858
WEST BENGAL,PURULIA,2004,1.514125331,0.829597674,-0.760808946,-0.159605331,-0.809336261,0.491443391,-0.544239801,-0.357281362,-0.292107678,-0.336678833,-0.625886822
WEST BENGAL,SEALDAH G.R.P.,2004,1.514125331,1.100819251,-0.760808946,-0.767745094,-0.76980036,-0.738486555,-0.633431718,-0.5400137,-0.292107678,-0.164602806,-0.700947041
WEST BENGAL,SILIGURI G.R.P.,2004,1.514125331,1.204141757,-0.760808946,-1.025034993,-0.809336261,-0.900319442,-0.704785251,-0.5400137,-0.508071737,-0.418864399,-0.700947041
WEST BENGAL,UTTAR DINAJPUR,2004,1.514125331,1.582990944,-0.760808946,-0.253165295,-0.117458001,0.620909701,-0.026926684,-0.083182855,-0.409906256,-0.205695589,-0.563336639
A & N ISLANDS,ANDAMAN,2004,-1.806621135,-1.61139652,-0.760808946,-0.791135085,-0.789568311,-0.576653667,-0.686946868,-0.631379869,-0.508071737,-0.394465559,-0.518657937
A & N ISLANDS,NICOBAR,2004,-1.806621135,0.597122036,-0.760808946,-1.048424984,-0.809336261,-0.900319442,-0.740462018,-0.631379869,-0.566971026,-0.519028056,-0.695585597
CHANDIGARH,CHANDIGARH,2004,-1.318276066,-1.142140141,-0.760808946,-0.580625167,-0.433745206,-0.28535447,0.222810683,-0.631379869,-0.449172448,1.350693553,-0.584782416
D & N HAVELI,D and N HAVELI,2004,-1.122938039,-0.987156382,-0.760808946,-0.837915066,-0.73026446,-0.6737534,-0.526401418,-0.357281362,-0.527704833,-0.454820583,-0.638396858
DAMAN & DIU,DAMAN,2004,-1.025269025,-0.969935965,-0.760808946,-1.048424984,-0.789568311,-0.867952865,-0.704785251,-0.631379869,-0.547337929,-0.488208469,-0.679501264
DAMAN & DIU,DIU,2004,-1.025269025,-0.823562415,-0.760808946,-1.071814975,-0.809336261,-0.900319442,-0.740462018,-0.631379869,-0.566971026,-0.522880505,-0.692011301
DELHI UT,CENTRAL,2004,-0.927600012,-1.176580976,-0.760808946,-0.720965112,-0.473281106,-0.02642185,0.276325833,-0.5400137,-0.213575293,1.177333376,-0.500786456
DELHI UT,EAST,2004,-0.927600012,-0.802036893,-0.760808946,0.121074559,-0.0383862,1.106408363,2.327739919,-0.083182855,0.45394998,2.39855951,-0.261308614
DELHI UT,G.R.P.(RLY),2004,-0.927600012,-0.698714388,-0.760808946,-0.954865021,-0.690728559,-0.738486555,-0.651270101,-0.5400137,-0.449172448,0.852443564,-0.677714116
DELHI UT,I.G.I. AIRPORT,2004,-0.927600012,-0.427492811,-0.760808946,-1.071814975,-0.75003241,-0.867952865,-0.651270101,-0.631379869,-0.449172448,-0.409875352,-0.697372745
DELHI UT,NEW DELHI,2004,-0.927600012,0.592816932,-0.760808946,-0.954865021,-0.512817007,-0.641386822,-0.383694351,-0.631379869,-0.390273159,0.974437762,-0.624099674
DELHI UT,NORTH,2004,-0.927600012,0.61003735,-0.760808946,-0.510455194,-0.354673405,-0.15588816,0.775800567,-0.174549024,0.022021862,0.960312118,-0.477553531
DELHI UT,NORTH EAST,2004,-0.927600012,0.614342454,-0.760808946,0.167854541,0.554652308,1.268241251,2.060164169,-0.265915193,0.709180231,0.803645884,-0.272031502
DELHI UT,NORTH WEST,2004,-0.927600012,0.622952663,-0.760808946,1.922103855,1.898872928,3.113136169,4.343477239,-0.265915193,1.789000525,2.808203187,-0.102252435
DELHI UT,S.T.F.,2004,-0.927600012,1.006106954,-0.760808946,-1.071814975,-0.512817007,-0.867952865,-0.740462018,-0.631379869,-0.566971026,-0.520312206,-0.700947041
DELHI UT,SOUTH,2004,-0.927600012,1.294548949,-0.760808946,0.775994303,0.65349206,2.206871998,3.112628787,-0.174549024,0.493216172,4.613717323,-0.284541539
DELHI UT,SOUTH WEST,2004,-0.927600012,1.303159158,-0.760808946,-0.066045368,0.159293303,1.656640181,0.989861167,-0.357281362,0.434316883,1.755200632,-0.440023422
DELHI UT,WEST,2004,-0.927600012,1.699228763,-0.760808946,0.471924422,0.613956159,0.976942053,1.221760151,-0.5400137,0.414683787,2.702902931,-0.191609839
LAKSHADWEEP,LAKSHADWEEP,2004,-0.048578888,0.205357536,-0.760808946,-1.095204966,-0.809336261,-0.900319442,-0.740462018,-0.631379869,-0.566971026,-0.516459757,-0.690224152
PUDUCHERRY,PONDICHERRY,2004,0.732773221,0.765021108,-0.760808946,-0.510455194,-0.453513156,-0.770853132,-0.562078185,-0.631379869,-0.547337929,0.291270251,1.039735187
ANDHRA PRADESH,ADILABAD,2005,-1.708952121,-1.727634339,-0.47211392,1.430914047,0.139525352,0.815109166,0.4190329,0.190915652,-0.174309101,-0.100395333,1.574092462
ANDHRA PRADESH,ANANTAPUR,2005,-1.708952121,-1.620006729,-0.47211392,2.927873462,1.661657524,-0.382454202,0.329840983,0.921845004,-0.154676004,0.040861107,1.098711073
